LocationType,Location,TimeFrame,DataFormat,Data
County,Tehama,2013,Percent,0.15
County,Tehama,2014,Percent,0.13
County,Tehama,2015,Percent,0.081
County,Trinity,2012,Percent,0.03
County,Trinity,2011,Percent,0.09
County,Trinity,2010,Percent,0.13
County,Trinity,2013,Percent,0.01
County,Trinity,2014,Percent,0.05
County,Trinity,2015,Percent,0.067
County,Tulare,2010,Percent,0.2
County,Tulare,2011,Percent,0.16
County,Tulare,2012,Percent,0.15
County,Tulare,2013,Percent,0.13
County,Tulare,2014,Percent,0.13
County,Tulare,2015,Percent,0.102
County,Tuolumne,2012,Percent,0.11
County,Tuolumne,2011,Percent,0.1
County,Tuolumne,2010,Percent,0.11
County,Tuolumne,2013,Percent,0.14
County,Tuolumne,2014,Percent,0.12
County,Tuolumne,2015,Percent,0.068
County,Ventura,2010,Percent,0.13
County,Ventura,2011,Percent,0.12
County,Ventura,2012,Percent,0.11
County,Ventura,2013,Percent,0.11
County,Ventura,2014,Percent,0.09
County,Ventura,2015,Percent,0.083
County,Yolo,2012,Percent,0.1
County,Yolo,2011,Percent,0.13
County,Yolo,2010,Percent,0.16
County,Yolo,2013,Percent,0.09
County,Yolo,2014,Percent,0.09
County,Yolo,2015,Percent,0.077
County,Yuba,2010,Percent,0.26
County,Yuba,2011,Percent,0.18
County,Yuba,2012,Percent,0.18
County,Yuba,2013,Percent,0.17
County,Yuba,2014,Percent,0.15
County,Yuba,2015,Percent,0.14
